x,y,z
-0.17697,-0.00347,1.0232
-0.17697,-0.00147,1.0237
-0.17697,0.00053,1.0237
-0.17697,0.00253,1.0232
-0.17697,0.00453,1.0232
-0.17697,0.00653,1.0227
-0.17697,0.00853,1.0222
-0.17697,0.01053,1.0217
-0.17697,0.01253,1.0212
-0.17697,0.01453,1.0207
-0.17697,0.01653,1.0202
-0.17697,0.01853,1.0197
-0.17697,0.02053,1.0197
-0.17697,0.02253,1.0187
-0.17697,0.02453,1.0187
-0.17697,0.02653,1.0177
-0.17697,0.02853,1.0172
-0.17697,0.03053,1.0157
-0.17697,0.03253,1.0142
-0.17697,0.03453,1.0127
-0.17697,0.03653,1.0112
-0.17697,0.03853,1.0097
-0.17697,0.04053,1.0087
-0.17697,0.04253,1.0067
-0.17697,0.04453,1.0052
-0.17697,0.04653,1.0042
-0.17697,0.04853,1.0032
-0.17697,0.05053,1.0032
-0.17697,0.05253,1.0027
-0.17697,0.05453,1.0022
-0.17697,0.05653,1.0017
-0.17697,0.05853,1.0017
-0.17697,0.06053,1.0012
-0.17697,0.06253,1.0002
-0.17697,0.06453,1.0002
-0.17697,0.06653,0.9997
-0.17697,0.06853,0.9987
-0.17697,0.07053,0.9987
-0.17697,0.07253,0.9982
-0.17697,0.07453,0.9977
-0.17697,0.07653,0.9972
-0.17697,0.07853,0.9957
-0.17697,0.08053,0.9952
-0.17697,0.08253,0.9942
-0.17697,0.08453,0.9942
-0.17697,0.08653,0.9942
-0.17697,0.08853,0.9947
-0.17697,0.09053,0.9942
-0.17697,0.09253,0.9942
-0.17697,0.09453,0.9937
-0.17697,0.09653,0.9932
-0.17697,0.09853,0.9927
-0.17697,0.10053,0.9917
-0.17697,0.10253,0.9812
-0.17497,-0.24947,1.0392
-0.17497,-0.24747,1.0397
-0.17497,-0.24547,1.0397
-0.17497,-0.24347,1.0392
-0.17497,-0.24147,1.0387
-0.17497,-0.23947,1.0382
-0.17497,-0.23747,1.0377
-0.17497,-0.23547,1.0372
-0.17497,-0.23347,1.0352
-0.17497,-0.22947,1.0202
-0.17497,-0.22747,1.0187
-0.17497,-0.22547,1.0177
-0.17497,-0.22347,1.0172
-0.17497,-0.22147,1.0167
-0.17497,-0.21947,1.0157
-0.17497,-0.21747,1.0157
-0.17497,-0.21547,1.0157
-0.17497,-0.21347,1.0162
-0.17497,-0.21147,1.0167
-0.17497,-0.20947,1.0187
-0.17497,-0.20747,1.0217
-0.17497,-0.20547,1.0282
-0.17497,-0.20347,1.0302
-0.17497,-0.20147,1.0312
-0.17497,-0.19947,1.0317
-0.17497,-0.19747,1.0317
-0.17497,-0.19547,1.0317
-0.17497,-0.19347,1.0317
-0.17497,-0.19147,1.0312
-0.17497,-0.18947,1.0307
-0.17497,-0.18747,1.0302
-0.17497,-0.18547,1.0292
-0.17497,-0.18347,1.0292
-0.17497,-0.18147,1.0297
-0.17497,-0.17947,1.0307
-0.17497,-0.17747,1.0327
-0.17497,-0.17547,1.0362
-0.17497,-0.17347,1.0412
-0.17497,-0.17147,1.0437
-0.17497,-0.16947,1.0452
-0.17497,-0.16747,1.0452
-0.17497,-0.16547,1.0447
-0.17497,-0.16347,1.0447
-0.17497,-0.16147,1.0442
-0.17497,-0.15947,1.0437
-0.17497,-0.15747,1.0432
-0.17497,-0.15547,1.0427
-0.17497,-0.15347,1.0422
-0.17497,-0.15147,1.0417
-0.17497,-0.14947,1.0417
-0.17497,-0.14747,1.0412
-0.17497,-0.14547,1.0402
-0.17497,-0.14347,1.0397
-0.17497,-0.14147,1.0392
-0.17497,-0.13947,1.0392
-0.17497,-0.13747,1.0377
-0.17497,-0.13547,1.0367
-0.17497,-0.13347,1.0352
-0.17497,-0.13147,1.0337
-0.17497,-0.12947,1.0322
-0.17497,-0.12747,1.0307
-0.17497,-0.12547,1.0287
-0.17497,-0.12347,1.0272
-0.17497,-0.12147,1.0262
-0.17497,-0.11947,1.0247
-0.17497,-0.11747,1.0247
-0.17497,-0.11547,1.0242
-0.17497,-0.11347,1.0237
-0.17497,-0.11147,1.0232
-0.17497,-0.10947,1.0227
-0.17497,-0.10747,1.0222
-0.17497,-0.10547,1.0217
-0.17497,-0.10347,1.0217
-0.17497,-0.10147,1.0212
-0.17497,-0.09947,1.0207
-0.17497,-0.09747,1.0202
-0.17497,-0.09547,1.0192
-0.17497,-0.09347,1.0192
-0.17497,-0.09147,1.0187
-0.17497,-0.08947,1.0177
-0.17497,-0.08747,1.0167
-0.17497,-0.08547,1.0157
-0.17497,-0.08347,1.0152
-0.17497,-0.08147,1.0152
-0.17497,-0.07947,1.0152
-0.17497,-0.07747,1.0152
-0.17497,-0.07547,1.0147
-0.17497,-0.07347,1.0147
-0.17497,-0.07147,1.0142
-0.17497,-0.06947,1.0137
-0.17497,-0.06747,1.0127
-0.17497,-0.06547,1.0112
-0.17497,-0.06347,0.9977
-0.17497,-0.06147,0.9957
-0.17497,-0.05947,0.9942
-0.17497,-0.05747,0.9932
-0.17497,-0.05547,0.9932
-0.17497,-0.05347,0.9922
-0.17497,-0.05147,0.9922
-0.17497,-0.04947,0.9932
-0.17497,-0.04747,0.9937
-0.17497,-0.04547,0.9947
-0.17497,-0.04347,0.9962
-0.17497,-0.04147,0.9992
-0.17497,-0.03947,1.0052
-0.17497,-0.03747,1.0082
-0.17497,-0.03547,1.0097
-0.17497,-0.03347,1.0097
-0.17497,-0.03147,1.0097
-0.17497,-0.02947,1.0097
-0.17497,-0.02747,1.0097
-0.17497,-0.02547,1.0092
-0.17497,-0.02347,1.0087
-0.17497,-0.02147,1.0087
-0.17497,-0.01947,1.0072
-0.17497,-0.01747,1.0077
-0.17497,-0.01547,1.0072
-0.17497,-0.01347,1.0082
-0.17497,-0.01147,1.0102
-0.17497,-0.00947,1.0132
-0.17497,-0.00747,1.0177
-0.17497,-0.00547,1.0217
-0.17497,-0.00347,1.0222
-0.17497,-0.00147,1.0232
-0.17497,0.00053,1.0227
-0.17497,0.00253,1.0222
-0.17497,0.00453,1.0222
-0.17497,0.00653,1.0222
-0.17497,0.00853,1.0212
-0.17497,0.01053,1.0207
-0.17497,0.01253,1.0207
-0.17497,0.01453,1.0197
-0.17497,0.01653,1.0197
-0.17497,0.01853,1.0187
-0.17497,0.02053,1.0182
-0.17497,0.02253,1.0182
-0.17497,0.02453,1.0177
-0.17497,0.02653,1.0172
-0.17497,0.02853,1.0157
-0.17497,0.03053,1.0147
-0.17497,0.03253,1.0137
-0.17497,0.03453,1.0122
-0.17497,0.03653,1.0107
-0.17497,0.03853,1.0092
-0.17497,0.04053,1.0072
-0.17497,0.04253,1.0062
-0.17497,0.04453,1.0047
-0.17497,0.04653,1.0037
-0.17497,0.04853,1.0032
-0.17497,0.05053,1.0022
-0.17497,0.05253,1.0017
-0.17497,0.05453,1.0017
-0.17497,0.05653,1.0012
-0.17497,0.05853,1.0007
-0.17497,0.06053,1.0002
-0.17497,0.06253,0.9997
-0.17497,0.06453,0.9992
-0.17497,0.06653,0.9992
-0.17497,0.06853,0.9987
-0.17497,0.07053,0.9982
-0.17497,0.07253,0.9977
-0.17497,0.07453,0.9972
-0.17497,0.07653,0.9962
-0.17497,0.07853,0.9952
-0.17497,0.08053,0.9942
-0.17497,0.08253,0.9937
-0.17497,0.08453,0.9937
-0.17497,0.08653,0.9942
-0.17497,0.08853,0.9942
-0.17497,0.09053,0.9937
-0.17497,0.09253,0.9932
-0.17497,0.09453,0.9932
-0.17497,0.09653,0.9922
-0.17497,0.09853,0.9917
-0.17497,0.10053,0.9907
-0.17497,0.10253,0.9852
-0.17297,-0.24947,1.0382
-0.17297,-0.24747,1.0387
-0.17297,-0.24547,1.0387
-0.17297,-0.24347,1.0382
-0.17297,-0.24147,1.0377
-0.17297,-0.23947,1.0372
-0.17297,-0.23747,1.0367
-0.17297,-0.23547,1.0367
-0.17297,-0.23347,1.0342
-0.17297,-0.23147,1.0252
-0.17297,-0.22947,1.0197
-0.17297,-0.22747,1.0187
-0.17297,-0.22547,1.0172
-0.17297,-0.22347,1.0162
-0.17297,-0.22147,1.0157
-0.17297,-0.21947,1.0157
-0.17297,-0.21747,1.0147
-0.17297,-0.21547,1.0152
-0.17297,-0.21347,1.0152
-0.17297,-0.21147,1.0167
-0.17297,-0.20947,1.0172
-0.17297,-0.20747,1.0207
-0.17297,-0.20547,1.0277
-0.17297,-0.20347,1.0297
-0.17297,-0.20147,1.0312
-0.17297,-0.19947,1.0312
-0.17297,-0.19747,1.0312
-0.17297,-0.19547,1.0307
-0.17297,-0.19347,1.0307
-0.17297,-0.19147,1.0302
-0.17297,-0.18947,1.0312
-0.17297,-0.18747,1.0292
-0.17297,-0.18547,1.0287
-0.17297,-0.18347,1.0287
-0.17297,-0.18147,1.0287
-0.17297,-0.17947,1.0297
-0.17297,-0.17747,1.0317
-0.17297,-0.17547,1.0357
-0.17297,-0.17347,1.0407
-0.17297,-0.17147,1.0432
-0.17297,-0.16947,1.0442
-0.17297,-0.16747,1.0447
-0.17297,-0.16547,1.0442
-0.17297,-0.16347,1.0437
-0.17297,-0.16147,1.0432
-0.17297,-0.15947,1.0432
-0.17297,-0.15747,1.0427
-0.17297,-0.15547,1.0422
-0.17297,-0.15347,1.0417
-0.17297,-0.15147,1.0407
-0.17297,-0.14947,1.0407
-0.17297,-0.14747,1.0402
-0.17297,-0.14547,1.0397
-0.17297,-0.14347,1.0392
-0.17297,-0.14147,1.0387
-0.17297,-0.13947,1.0382
-0.17297,-0.13747,1.0372
-0.17297,-0.13547,1.0357
-0.17297,-0.13347,1.0347
-0.17297,-0.13147,1.0327
-0.17297,-0.12947,1.0312
-0.17297,-0.12747,1.0297
-0.17297,-0.12547,1.0277
-0.17297,-0.12347,1.0267
-0.17297,-0.12147,1.0257
-0.17297,-0.11947,1.0247
-0.17297,-0.11747,1.0237
-0.17297,-0.11547,1.0232
-0.17297,-0.11347,1.0232
-0.17297,-0.11147,1.0227
-0.17297,-0.10947,1.0222
-0.17297,-0.10747,1.0217
-0.17297,-0.10547,1.0212
-0.17297,-0.10347,1.0207
-0.17297,-0.10147,1.0202
-0.17297,-0.09947,1.0197
-0.17297,-0.09747,1.0197
-0.17297,-0.09547,1.0197
-0.17297,-0.09347,1.0187
-0.17297,-0.09147,1.0177
-0.17297,-0.08947,1.0172
-0.17297,-0.08747,1.0162
-0.17297,-0.08547,1.0147
-0.17297,-0.08347,1.0147
-0.17297,-0.08147,1.0142
-0.17297,-0.07947,1.0152
-0.17297,-0.07747,1.0142
-0.17297,-0.07547,1.0142
-0.17297,-0.07347,1.0142
-0.17297,-0.07147,1.0137
-0.17297,-0.06947,1.0127
-0.17297,-0.06747,1.0127
-0.17297,-0.06547,1.0102
-0.17297,-0.06347,0.9967
-0.17297,-0.06147,0.9947
-0.17297,-0.05947,0.9937
-0.17297,-0.05747,0.9932
-0.17297,-0.05547,0.9922
-0.17297,-0.05347,0.9917
-0.17297,-0.05147,0.9917
-0.17297,-0.04947,0.9927
-0.17297,-0.04747,0.9927
-0.17297,-0.04547,0.9947
-0.17297,-0.04347,0.9952
-0.17297,-0.04147,0.9982
-0.17297,-0.03947,1.0047
-0.17297,-0.03747,1.0077
-0.17297,-0.03547,1.0087
-0.17297,-0.03347,1.0087
-0.17297,-0.03147,1.0092
-0.17297,-0.02947,1.0087
-0.17297,-0.02747,1.0087
-0.17297,-0.02547,1.0087
-0.17297,-0.02347,1.0082
-0.17297,-0.02147,1.0072
-0.17297,-0.01947,1.0067
-0.17297,-0.01747,1.0067
-0.17297,-0.01547,1.0072
-0.17297,-0.01347,1.0077
-0.17297,-0.01147,1.0092
-0.17297,-0.00947,1.0127
-0.17297,-0.00747,1.0177
-0.17297,-0.00547,1.0207
-0.17297,-0.00347,1.0222
-0.17297,-0.00147,1.0222
-0.17297,0.00053,1.0222
-0.17297,0.00253,1.0222
-0.17297,0.00453,1.0217
-0.17297,0.00653,1.0212
-0.17297,0.00853,1.0202
-0.17297,0.01053,1.0202
-0.17297,0.01253,1.0197
-0.17297,0.01453,1.0192
-0.17297,0.01653,1.0187
-0.17297,0.01853,1.0182
-0.17297,0.02053,1.0177
-0.17297,0.02253,1.0177
-0.17297,0.02453,1.0172
-0.17297,0.02653,1.0162
-0.17297,0.02853,1.0152
-0.17297,0.03053,1.0142
-0.17297,0.03253,1.0132
-0.17297,0.03453,1.0112
-0.17297,0.03653,1.0097
-0.17297,0.03853,1.0082
-0.17297,0.04053,1.0067
-0.17297,0.04253,1.0052
-0.17297,0.04453,1.0042
-0.17297,0.04653,1.0027
-0.17297,0.04853,1.0022
-0.17297,0.05053,1.0017
-0.17297,0.05253,1.0012
-0.17297,0.05453,1.0012
-0.17297,0.05653,1.0007
-0.17297,0.05853,0.9997
-0.17297,0.06053,0.9997
-0.17297,0.06253,0.9992
-0.17297,0.06453,0.9992
-0.17297,0.06653,0.9982
-0.17297,0.06853,0.9977
-0.17297,0.07053,0.9977
-0.17297,0.07253,0.9972
-0.17297,0.07453,0.9967
-0.17297,0.07653,0.9957
-0.17297,0.07853,0.9947
-0.17297,0.08053,0.9937
-0.17297,0.08253,0.9932
-0.17297,0.08453,0.9932
-0.17297,0.08653,0.9937
-0.17297,0.08853,0.9937
-0.17297,0.09053,0.9927
-0.17297,0.09253,0.9922
-0.17297,0.09453,0.9922
-0.17297,0.09653,0.9917
-0.17297,0.09853,0.9912
-0.17297,0.10053,0.9897
-0.17297,0.10253,0.9857
-0.17097,-0.24947,1.0377
-0.17097,-0.24747,1.0377
-0.17097,-0.24547,1.0382
-0.17097,-0.24347,1.0377
-0.17097,-0.24147,1.0372
-0.17097,-0.23947,1.0372
-0.17097,-0.23747,1.0367
-0.17097,-0.23547,1.0357
-0.17097,-0.23347,1.0342
-0.17097,-0.23147,1.0242
-0.17097,-0.22947,1.0192
-0.17097,-0.22747,1.0177
-0.17097,-0.22547,1.0167
-0.17097,-0.22347,1.0162
-0.17097,-0.22147,1.0157
-0.17097,-0.21947,1.0152
-0.17097,-0.21747,1.0147
-0.17097,-0.21547,1.0147
-0.17097,-0.21347,1.0152
-0.17097,-0.21147,1.0157
-0.17097,-0.20947,1.0172
-0.17097,-0.20747,1.0207
-0.17097,-0.20547,1.0272
-0.17097,-0.20347,1.0297
-0.17097,-0.20147,1.0302
-0.17097,-0.19947,1.0302
-0.17097,-0.19747,1.0302
-0.17097,-0.19547,1.0302
-0.17097,-0.19347,1.0297
-0.17097,-0.19147,1.0302
-0.17097,-0.18947,1.0292
-0.17097,-0.18747,1.0287
-0.17097,-0.18547,1.0287
-0.17097,-0.18347,1.0277
-0.17097,-0.18147,1.0282
-0.17097,-0.17947,1.0297
-0.17097,-0.17747,1.0307
-0.17097,-0.17547,1.0347
-0.17097,-0.17347,1.0397
-0.17097,-0.17147,1.0422
-0.17097,-0.16947,1.0437
-0.17097,-0.16747,1.0437
-0.17097,-0.16547,1.0437
-0.17097,-0.16347,1.0432
-0.17097,-0.16147,1.0427
-0.17097,-0.15947,1.0422
-0.17097,-0.15747,1.0417
-0.17097,-0.15547,1.0412
-0.17097,-0.15347,1.0407
-0.17097,-0.15147,1.0402
-0.17097,-0.14947,1.0397
-0.17097,-0.14747,1.0392
-0.17097,-0.14547,1.0392
-0.17097,-0.14347,1.0382
-0.17097,-0.14147,1.0377
-0.17097,-0.13947,1.0372
-0.17097,-0.13747,1.0362
-0.17097,-0.13547,1.0347
-0.17097,-0.13347,1.0337
-0.17097,-0.13147,1.0317
-0.17097,-0.12947,1.0307
-0.17097,-0.12747,1.0292
-0.17097,-0.12547,1.0277
-0.17097,-0.12347,1.0257
-0.17097,-0.12147,1.0247
-0.17097,-0.11947,1.0237
-0.17097,-0.11747,1.0232
-0.17097,-0.11547,1.0227
-0.17097,-0.11347,1.0222
-0.17097,-0.11147,1.0217
-0.17097,-0.10947,1.0217
-0.17097,-0.10747,1.0212
-0.17097,-0.10547,1.0207
-0.17097,-0.10347,1.0202
-0.17097,-0.10147,1.0197
-0.17097,-0.09947,1.0192
-0.17097,-0.09747,1.0187
-0.17097,-0.09547,1.0182
-0.17097,-0.09347,1.0182
-0.17097,-0.09147,1.0172
-0.17097,-0.08947,1.0162
-0.17097,-0.08747,1.0157
-0.17097,-0.08547,1.0147
-0.17097,-0.08347,1.0142
-0.17097,-0.08147,1.0142
-0.17097,-0.07947,1.0142
-0.17097,-0.07747,1.0142
-0.17097,-0.07547,1.0137
-0.17097,-0.07347,1.0137
-0.17097,-0.07147,1.0132
-0.17097,-0.06947,1.0127
-0.17097,-0.06747,1.0117
-0.17097,-0.06547,1.0097
-0.17097,-0.06347,0.9972
-0.17097,-0.06147,0.9942
-0.17097,-0.05947,0.9932
-0.17097,-0.05747,0.9922
-0.17097,-0.05547,0.9917
-0.17097,-0.05347,0.9912
-0.17097,-0.05147,0.9912
-0.17097,-0.04947,0.9922
-0.17097,-0.04747,0.9927
-0.17097,-0.04547,0.9942
-0.17097,-0.04347,0.9952
-0.17097,-0.04147,0.9982
-0.17097,-0.03947,1.0037
-0.17097,-0.03747,1.0072
-0.17097,-0.03547,1.0082
-0.17097,-0.03347,1.0082
-0.17097,-0.03147,1.0077
-0.17097,-0.02947,1.0082
-0.17097,-0.02747,1.0082
-0.17097,-0.02547,1.0082
-0.17097,-0.02347,1.0077
-0.17097,-0.02147,1.0072
-0.17097,-0.01947,1.0062
-0.17097,-0.01747,1.0057
-0.17097,-0.01547,1.0062
-0.17097,-0.01347,1.0072
-0.17097,-0.01147,1.0087
-0.17097,-0.00947,1.0122
-0.17097,-0.00747,1.0172
-0.17097,-0.00547,1.0197
-0.17097,-0.00347,1.0212
-0.17097,-0.00147,1.0217
-0.17097,0.00053,1.0212
-0.17097,0.00253,1.0217
-0.17097,0.00453,1.0212
-0.17097,0.00653,1.0202
-0.17097,0.00853,1.0197
-0.17097,0.01053,1.0192
-0.17097,0.01253,1.0192
-0.17097,0.01453,1.0187
-0.17097,0.01653,1.0177
-0.17097,0.01853,1.0177
-0.17097,0.02053,1.0172
-0.17097,0.02253,1.0167
-0.17097,0.02453,1.0162
-0.17097,0.02653,1.0157
-0.17097,0.02853,1.0147
-0.17097,0.03053,1.0132
-0.17097,0.03253,1.0122
-0.17097,0.03453,1.0102
-0.17097,0.03653,1.0087
-0.17097,0.03853,1.0072
-0.17097,0.04053,1.0062
-0.17097,0.04253,1.0047
-0.17097,0.04453,1.0032
-0.17097,0.04653,1.0022
-0.17097,0.04853,1.0017
-0.17097,0.05053,1.0012
-0.17097,0.05253,1.0007
-0.17097,0.05453,1.0002
-0.17097,0.05653,0.9997
-0.17097,0.05853,0.9997
-0.17097,0.06053,0.9992
-0.17097,0.06253,0.9982
-0.17097,0.06453,0.9982
-0.17097,0.06653,0.9977
-0.17097,0.06853,0.9977
-0.17097,0.07053,0.9967
-0.17097,0.07253,0.9962
-0.17097,0.07453,0.9962
-0.17097,0.07653,0.9957
-0.17097,0.07853,0.9942
-0.17097,0.08053,0.9932
-0.17097,0.08253,0.9922
-0.17097,0.08453,0.9927
-0.17097,0.08653,0.9927
-0.17097,0.08853,0.9927
-0.17097,0.09053,0.9922
-0.17097,0.09253,0.9922
-0.17097,0.09453,0.9917
-0.17097,0.09653,0.9912
-0.17097,0.09853,0.9907
-0.17097,0.10053,0.9897
-0.17097,0.10253,0.9807
-0.16897,-0.24947,1.0372
-0.16897,-0.24747,1.0377
-0.16897,-0.24547,1.0377
-0.16897,-0.24347,1.0372
-0.16897,-0.24147,1.0362
-0.16897,-0.23947,1.0362
-0.16897,-0.23747,1.0357
-0.16897,-0.23547,1.0347
-0.16897,-0.23347,1.0332
-0.16897,-0.23147,1.0237
-0.16897,-0.22947,1.0182
-0.16897,-0.22747,1.0167
-0.16897,-0.22547,1.0157
-0.16897,-0.22347,1.0157
-0.16897,-0.22147,1.0152
-0.16897,-0.21947,1.0142
-0.16897,-0.21747,1.0142
-0.16897,-0.21547,1.0142
-0.16897,-0.21347,1.0142
-0.16897,-0.21147,1.0147
-0.16897,-0.20947,1.0167
-0.16897,-0.20747,1.0202
-0.16897,-0.20547,1.0267
-0.16897,-0.20347,1.0287
-0.16897,-0.20147,1.0297
-0.16897,-0.19947,1.0297
-0.16897,-0.19747,1.0297
-0.16897,-0.19547,1.0297
-0.16897,-0.19347,1.0292
-0.16897,-0.19147,1.0292
-0.16897,-0.18947,1.0287
-0.16897,-0.18747,1.0282
-0.16897,-0.18547,1.0277
-0.16897,-0.18347,1.0272
-0.16897,-0.18147,1.0277
-0.16897,-0.17947,1.0287
-0.16897,-0.17747,1.0307
-0.16897,-0.17547,1.0347
-0.16897,-0.17347,1.0392
-0.16897,-0.17147,1.0417
-0.16897,-0.16947,1.0432
-0.16897,-0.16747,1.0432
-0.16897,-0.16547,1.0432
-0.16897,-0.16347,1.0427
-0.16897,-0.16147,1.0422
-0.16897,-0.15947,1.0417
-0.16897,-0.15747,1.0407
-0.16897,-0.15547,1.0402
-0.16897,-0.15347,1.0402
-0.16897,-0.15147,1.0397
-0.16897,-0.14947,1.0387
-0.16897,-0.14747,1.0387
-0.16897,-0.14547,1.0382
-0.16897,-0.14347,1.0377
-0.16897,-0.14147,1.0377
-0.16897,-0.13947,1.0362
-0.16897,-0.13747,1.0357
-0.16897,-0.13547,1.0342
-0.16897,-0.13347,1.0332
-0.16897,-0.13147,1.0312
-0.16897,-0.12947,1.0297
-0.16897,-0.12747,1.0282
-0.16897,-0.12547,1.0272
-0.16897,-0.12347,1.0257
-0.16897,-0.12147,1.0237
-0.16897,-0.11947,1.0232
-0.16897,-0.11747,1.0227
-0.16897,-0.11547,1.0227
-0.16897,-0.11347,1.0217
-0.16897,-0.11147,1.0212
-0.16897,-0.10947,1.0212
-0.16897,-0.10747,1.0202
-0.16897,-0.10547,1.0197
-0.16897,-0.10347,1.0197
-0.16897,-0.10147,1.0187
-0.16897,-0.09947,1.0187
-0.16897,-0.09747,1.0182
-0.16897,-0.09547,1.0172
-0.16897,-0.09347,1.0172
-0.16897,-0.09147,1.0167
-0.16897,-0.08947,1.0157
-0.16897,-0.08747,1.0147
-0.16897,-0.08547,1.0137
-0.16897,-0.08347,1.0137
-0.16897,-0.08147,1.0132
-0.16897,-0.07947,1.0137
-0.16897,-0.07747,1.0137
-0.16897,-0.07547,1.0132
-0.16897,-0.07347,1.0127
-0.16897,-0.07147,1.0122
-0.16897,-0.06947,1.0122
-0.16897,-0.06747,1.0112
-0.16897,-0.06547,1.0087
-0.16897,-0.06347,0.9952
-0.16897,-0.06147,0.9937
-0.16897,-0.05947,0.9927
-0.16897,-0.05747,0.9917
-0.16897,-0.05547,0.9907
-0.16897,-0.05347,0.9912
-0.16897,-0.05147,0.9907
-0.16897,-0.04947,0.9912
-0.16897,-0.04747,0.9922
-0.16897,-0.04547,0.9932
-0.16897,-0.04347,0.9947
-0.16897,-0.04147,0.9977
-0.16897,-0.03947,1.0032
-0.16897,-0.03747,1.0062
-0.16897,-0.03547,1.0077
-0.16897,-0.03347,1.0077
-0.16897,-0.03147,1.0077
-0.16897,-0.02947,1.0077
-0.16897,-0.02747,1.0077
-0.16897,-0.02547,1.0072
-0.16897,-0.02347,1.0072
-0.16897,-0.02147,1.0062
-0.16897,-0.01947,1.0057
-0.16897,-0.01747,1.0057
-0.16897,-0.01547,1.0057
-0.16897,-0.01347,1.0067
-0.16897,-0.01147,1.0082
-0.16897,-0.00947,1.0117
-0.16897,-0.00747,1.0162
-0.16897,-0.00547,1.0192
-0.16897,-0.00347,1.0207
-0.16897,-0.00147,1.0212
-0.16897,0.00053,1.0212
-0.16897,0.00253,1.0202
-0.16897,0.00453,1.0202
-0.16897,0.00653,1.0197
-0.16897,0.00853,1.0197
-0.16897,0.01053,1.0192
-0.16897,0.01253,1.0187
-0.16897,0.01453,1.0182
-0.16897,0.01653,1.0177
-0.16897,0.01853,1.0172
-0.16897,0.02053,1.0167
-0.16897,0.02253,1.0162
-0.16897,0.02453,1.0152
-0.16897,0.02653,1.0152
-0.16897,0.02853,1.0137
-0.16897,0.03053,1.0117
-0.16897,0.03253,1.0112
-0.16897,0.03453,1.0097
-0.16897,0.03653,1.0087
-0.16897,0.03853,1.0077
-0.16897,0.04053,1.0057
-0.16897,0.04253,1.0037
-0.16897,0.04453,1.0022
-0.16897,0.04653,1.0017
-0.16897,0.04853,1.0012
-0.16897,0.05053,1.0007
-0.16897,0.05253,0.9997
-0.16897,0.05453,0.9997
-0.16897,0.05653,0.9992
-0.16897,0.05853,0.9992
-0.16897,0.06053,0.9982
-0.16897,0.06253,0.9982
-0.16897,0.06453,0.9982
-0.16897,0.06653,0.9967
-0.16897,0.06853,0.9967
-0.16897,0.07053,0.9962
-0.16897,0.07253,0.9957
-0.16897,0.07453,0.9952
-0.16897,0.07653,0.9952
-0.16897,0.07853,0.9932
-0.16897,0.08053,0.9922
-0.16897,0.08253,0.9922
-0.16897,0.08453,0.9922
-0.16897,0.08653,0.9922
-0.16897,0.08853,0.9922
-0.16897,0.09053,0.9922
-0.16897,0.09253,0.9917
-0.16897,0.09453,0.9912
-0.16897,0.09653,0.9907
-0.16897,0.09853,0.9902
-0.16897,0.10053,0.9887
-0.16897,0.10253,0.9837
-0.16697,-0.24947,1.0367
-0.16697,-0.24747,1.0367
-0.16697,-0.24547,1.0367
-0.16697,-0.24347,1.0367
-0.16697,-0.24147,1.0362
-0.16697,-0.23947,1.0352
-0.16697,-0.23747,1.0347
-0.16697,-0.23547,1.0342
-0.16697,-0.23147,1.0227
-0.16697,-0.22947,1.0182
-0.16697,-0.22747,1.0167
-0.16697,-0.22547,1.0157
-0.16697,-0.22347,1.0147
-0.16697,-0.22147,1.0147
-0.16697,-0.21947,1.0142
-0.16697,-0.21747,1.0137
-0.16697,-0.21547,1.0137
-0.16697,-0.21347,1.0142
-0.16697,-0.21147,1.0142
-0.16697,-0.20947,1.0162
-0.16697,-0.20747,1.0197
-0.16697,-0.20547,1.0257
-0.16697,-0.20347,1.0287
-0.16697,-0.20147,1.0292
-0.16697,-0.19947,1.0287
-0.16697,-0.19747,1.0292
-0.16697,-0.19547,1.0292
-0.16697,-0.19347,1.0287
-0.16697,-0.19147,1.0287
-0.16697,-0.18947,1.0277
-0.16697,-0.18747,1.0272
-0.16697,-0.18547,1.0267
-0.16697,-0.18347,1.0267
-0.16697,-0.18147,1.0272
-0.16697,-0.17947,1.0282
-0.16697,-0.17747,1.0302
-0.16697,-0.17547,1.0342
-0.16697,-0.17347,1.0387
-0.16697,-0.17147,1.0412
-0.16697,-0.16947,1.0422
-0.16697,-0.16747,1.0422
-0.16697,-0.16547,1.0422
-0.16697,-0.16347,1.0417
-0.16697,-0.16147,1.0417
-0.16697,-0.15947,1.0412
-0.16697,-0.15747,1.0407
-0.16697,-0.15547,1.0402
-0.16697,-0.15347,1.0397
-0.16697,-0.15147,1.0392
-0.16697,-0.14947,1.0382
-0.16697,-0.14747,1.0382
-0.16697,-0.14547,1.0377
-0.16697,-0.14347,1.0372
-0.16697,-0.14147,1.0367
-0.16697,-0.13947,1.0357
-0.16697,-0.13747,1.0347
-0.16697,-0.13547,1.0337
-0.16697,-0.13347,1.0322
-0.16697,-0.13147,1.0307
-0.16697,-0.12947,1.0292
-0.16697,-0.12747,1.0277
-0.16697,-0.12547,1.0262
-0.16697,-0.12347,1.0247
-0.16697,-0.12147,1.0232
-0.16697,-0.11947,1.0222
-0.16697,-0.11747,1.0222
-0.16697,-0.11547,1.0217
-0.16697,-0.11347,1.0212
-0.16697,-0.11147,1.0207
-0.16697,-0.10947,1.0202
-0.16697,-0.10747,1.0197
-0.16697,-0.10547,1.0192
-0.16697,-0.10347,1.0187
-0.16697,-0.10147,1.0187
-0.16697,-0.09947,1.0177
-0.16697,-0.09747,1.0177
-0.16697,-0.09547,1.0177
